  BTCUSD_Yr1  ,  BTCUSD_Yr2  ,  BTCUSD_Yr3  ,  BTCUSD_Yr4  ,  BTCUSD_Yr5  ,  HashPrice_Yr1  ,  HashPrice_Yr2  ,  HashPrice_Yr3  ,  HashPrice_Yr4  ,  HashPrice_Yr5  
"156,482","61,359","433,632","584,190","491,508",54,37,40,24,69
"65,057","264,830","465,681","1,119,608","859,621",49,55,32,18,66
"151,166","189,950","448,734","754,364","700,156",53,47,41,17,47
"221,392","332,028","223,170","632,836","360,753",86,36,38,24,31
"159,651","302,191","614,498","840,158","566,548",76,27,32,13,63
"156,395","311,295","592,982","434,048","642,522",43,50,21,25,51
"157,304","323,706","394,519","816,829","797,674",82,40,40,22,40
"116,068","243,102","695,914","732,607","454,378",84,48,35,23,61
"179,765","330,126","307,712","681,177","694,811",59,48,53,43,44
"179,999","148,852","519,930","365,245","573,046",27,50,22,22,41
"221,300","232,789","683,076","713,473","614,256",49,37,36,13,23
"167,807","253,674","589,714","846,892","517,852",77,28,24,15,60
"156,405","295,519","440,044","536,758","442,355",76,49,29,16,63
"191,810","230,864","572,666","983,158","454,615",108,24,37,32,57
"101,763","289,302","210,302","-23,713","395,679",58,62,22,34,31
"83,852","125,064","558,294","368,046","613,626",113,48,28,30,38
"85,741","321,948","441,042","657,018","455,511",74,32,41,16,60
"169,458","329,829","546,387","992,573","161,082",31,5,38,19,59
"122,691","73,399","395,208","527,468","563,988",74,19,28,26,49
"84,915","221,636","503,880","330,931","921,088",39,30,22,28,40
"170,534","306,602","579,774","813,081","569,582",82,38,30,37,36
"171,674","206,126","683,412","601,240","421,186",72,21,53,21,41
"81,820","308,411","714,206","484,625","537,606",89,6,39,28,34
"201,927","387,620","619,725","518,650","795,908",77,56,61,24,50
"141,174","289,466","511,901","141,775","779,404",73,32,31,20,64
"123,914","356,669","333,942","741,955","840,663",97,33,37,18,48
"205,843","309,981","479,855","649,232","757,607",41,12,56,14,82
"207,496","344,200","561,104","433,846","94,399",42,36,37,37,41
"153,594","252,548","460,580","1,159,597","337,746",71,36,21,24,55
"130,524","387,947","194,667","456,730","742,528",112,38,34,15,23
"223,771","383,119","205,287","941,953","389,618",70,11,27,23,42
"145,834","219,243","508,238","1,010,354","646,343",85,42,36,20,48
"102,377","62,660","730,144","318,203","755,129",73,37,28,21,55
"227,306","332,460","628,453","743,044","667,404",38,51,52,13,35
"149,071","299,242","341,388","402,853","823,586",73,29,39,14,46
"182,560","175,814","430,188","418,374","743,709",84,45,29,16,50
"161,635","434,104","652,579","853,296","659,849",75,48,42,32,55
"102,477","239,136","604,086","928,733","687,929",91,30,39,24,68
"187,000","190,196","361,567","1,340,763","799,937",84,22,34,16,43
"202,320","271,299","376,666","640,593","1,071,281",70,26,39,27,65
"130,693","238,285","490,968","792,263","747,762",51,29,52,22,68
"133,786","267,990","260,716","757,876","997,383",65,29,39,21,76
"132,905","436,895","741,418","681,179","645,749",107,22,33,31,31
"38,714","336,639","653,229","396,203","409,673",21,54,35,19,48
"163,852","243,398","516,808","451,956","668,866",70,31,35,25,69
"184,761","120,825","290,562","839,994","322,835",96,34,40,21,64
"167,411","359,517","499,612","858,357","820,424",49,30,45,16,63
"100,561","381,701","139,784","1,024,406","633,106",68,16,25,22,33
"108,463","346,405","391,134","724,825","414,608",39,47,24,18,54
"98,022","330,445","730,412","957,565","583,222",80,39,22,27,55
"170,373","319,476","337,133","1,049,439","795,251",90,25,39,19,64
"164,998","168,029","374,581","1,095,030","650,641",78,35,45,20,52
"170,632","283,735","382,021","1,109,894","514,504",61,68,43,30,55
"209,984","363,832","494,083","896,022","432,273",71,28,41,26,55
"162,174","276,733","516,117","887,267","628,705",80,18,21,25,50
"96,008","245,771","382,231","911,410","752,928",55,62,30,21,55
"172,520","417,391","406,023","639,725","837,423",95,55,31,20,52
"157,405","296,361","260,248","784,288","548,173",61,1,26,16,35
"190,190","297,605","427,427","684,311","601,054",57,54,31,14,62
"182,706","414,807","340,641","966,005","115,533",50,49,22,22,61
"118,328","172,584","619,873","1,206,889","458,010",59,23,26,20,59
"133,749","346,704","652,193","920,551","754,130",48,20,19,15,45
"156,605","272,183","375,305","843,033","966,858",82,32,50,7,52
"221,103","368,781","463,781","649,111","627,687",50,35,47,18,55
"126,446","415,897","71,672","777,918","630,359",76,13,40,20,42
"191,428","291,670","324,667","948,815","572,945",116,48,30,16,48
"116,344","316,950","434,369","1,012,484","399,165",55,64,68,13,71
"144,533","263,875","379,495","784,872","669,541",58,29,28,22,38
"187,436","262,465","382,400","836,809","809,257",96,36,27,19,41
"91,082","130,999","262,631","608,495","938,628",35,63,25,31,64
"153,026","282,182","546,124","873,504","601,454",87,40,36,17,60
"86,003","317,605","413,957","748,766","606,242",97,48,45,27,37
"195,628","189,648","426,879","1,086,868","718,481",85,38,27,26,42
"176,840","154,046","378,032","602,553","622,537",96,42,47,22,17
"94,336","233,755","358,331","548,568","754,385",86,37,24,32,37
"113,103","128,727","420,707","616,143","638,222",63,33,34,24,75
"193,950","251,276","464,332","541,933","848,287",31,38,31,25,55
"80,157","258,014","234,147","733,256","685,297",85,53,29,23,51
"174,485","402,412","356,450","612,810","702,623",66,40,29,33,61
"123,261","196,684","388,628","500,347","742,240",71,30,45,32,65
"168,518","357,570","471,220","1,181,408","927,440",69,31,29,23,56
"259,231","278,632","582,596","860,969","1,014,207",96,36,45,27,50
"148,985","268,863","603,726","857,566","330,719",43,1,29,10,67
"77,553","262,761","635,484","611,643","654,562",63,47,32,16,46
"109,309","263,679","305,652","408,086","723,300",59,45,32,15,74
"116,137","449,512","644,082","520,836","777,596",76,47,33,24,58
"92,364","314,898","578,317","459,224","582,177",111,34,26,22,33
"202,557","181,177","484,161","765,306","701,337",82,25,39,27,49
"165,284","126,918","564,907","508,473","577,909",85,30,22,7,78
"197,480","194,237","405,649","1,118,690","384,325",80,24,37,14,63
"116,150","151,543","513,309","1,241,142","606,461",77,60,22,22,42
"200,307","194,467","442,762","640,433","845,464",40,30,36,12,24
"149,970","288,446","604,678","625,608","575,213",37,58,39,19,48
"183,788","239,459","692,809","503,665","623,748",78,58,40,22,64
"238,582","170,064","353,018","692,232","399,478",99,12,25,28,92
"116,130","224,913","573,788","947,564","783,402",54,28,32,33,51
"237,603","252,011","521,834","425,013","678,183",60,42,62,24,39
"186,251","449,425","448,174","1,110,314","853,146",46,32,55,16,65
"122,887","259,912","386,988","828,625","704,118",60,46,7,8,75
"214,094","221,719","452,050","1,028,287","240,829",22,53,27,19,55
"159,306","142,734","507,504","1,542,365","300,486",65,50,27,14,41
"151,916","354,202","510,433","777,776","768,982",57,6,46,19,40
"149,793","279,440","371,755","556,546","775,770",31,53,3,30,52
"110,033","340,307","354,735","476,709","841,765",30,42,27,10,42
"199,971","305,786","446,554","609,881","1,094,295",44,2,34,18,68
"221,768","381,668","502,461","988,405","604,932",86,23,47,26,69
"91,034","197,228","601,785","1,164,031","481,330",67,50,30,21,35
"158,175","447,112","218,902","1,022,762","483,937",12,14,30,14,41
"135,757","216,699","859,962","1,053,622","665,242",73,34,40,24,67
"132,749","242,198","251,975","604,098","486,550",75,51,30,24,21
"180,683","360,839","344,382","836,490","728,078",31,28,32,5,72
"95,060","276,913","334,010","1,133,599","474,651",93,40,40,11,97
"186,581","307,362","246,308","536,838","852,746",72,-2,40,32,40
"373,334","177,868","498,161","994,627","844,130",52,12,34,16,47
"245,993","313,938","453,478","726,717","378,329",108,24,47,8,68
"166,879","379,649","395,161","618,992","558,045",45,19,32,25,43
"147,949","214,254","508,042","713,357","901,270",82,43,42,25,53
"188,184","215,245","-3,308","1,038,021","334,648",76,43,26,17,45
"235,811","405,334","525,168","963,095","617,766",74,39,26,21,63
"125,246","222,269","728,000","643,059","326,040",57,33,48,18,50
"222,003","301,341","227,647","535,252","734,830",25,50,48,33,41
"222,463","375,797","656,440","614,274","603,271",44,36,30,30,53
"168,116","300,586","583,690","408,478","540,884",59,24,47,19,73
"185,368","173,506","378,624","1,099,751","675,129",39,21,41,25,31
"127,239","240,619","517,313","872,470","595,446",12,45,22,11,63
"183,119","52,518","632,898","601,913","190,889",55,37,39,30,31
"263,532","307,075","565,443","592,777","670,458",94,29,54,21,54
"76,843","321,251","542,901","687,146","490,613",110,50,35,16,85
"209,427","87,505","576,909","688,000","1,035,313",71,30,42,10,48
"128,156","323,326","509,071","298,125","750,615",84,47,15,20,47
"161,663","401,062","394,144","1,074,531","656,498",76,37,22,23,32
"242,256","230,252","807,926","812,719","425,029",79,25,30,25,15
"180,852","264,514","520,657","635,509","831,538",65,36,30,24,49
"121,136","291,712","542,645","585,324","449,186",51,46,32,21,41
"106,508","228,913","505,597","941,685","494,816",45,36,30,26,53
"187,955","371,694","692,917","424,528","739,949",94,47,21,28,84
"201,702","226,129","566,400","943,834","590,096",109,30,33,14,64
"126,122","231,418","352,155","569,184","788,020",44,16,45,24,65
"166,806","91,283","696,751","511,375","727,153",56,21,38,25,33
"129,194","195,580","387,240","662,650","763,421",65,44,30,28,58
"163,581","236,340","222,488","1,120,312","854,011",46,57,51,21,78
"93,016","376,722","437,939","1,020,537","468,957",-4,35,42,30,65
"190,137","378,048","517,844","889,181","556,277",53,56,41,20,52
"115,948","136,305","248,978","921,766","490,626",105,50,55,27,49
"108,758","49,700","334,567","803,067","562,674",109,35,17,22,35
"141,172","240,868","273,100","473,429","421,583",66,25,27,19,77
"163,574","266,540","395,634","545,141","650,285",54,30,45,29,55
"94,190","382,881","448,992","1,200,123","786,309",43,15,51,17,58
"166,720","173,485","430,393","1,104,930","818,915",60,29,49,25,39
"193,946","252,948","354,147","964,269","431,661",86,31,32,19,88
"70,966","167,387","722,102","758,722","761,513",71,24,21,20,32
"192,815","405,339","435,915","946,000","221,279",40,50,43,12,48
"119,541","277,372","551,910","874,644","590,377",71,32,40,19,12
"227,407","249,672","267,383","694,999","203,677",72,40,15,12,24
"130,408","214,386","430,613","868,638","546,650",50,55,34,15,59
"178,351","336,571","494,187","481,607","533,175",72,19,40,24,72
"198,958","56,439","476,038","661,253","485,204",94,42,43,23,60
"152,228","316,084","385,289","423,288","481,475",82,14,26,17,32
"202,859","299,819","78,117","898,082","558,885",66,44,23,25,45
"106,040","268,456","613,307","735,425","784,740",84,27,5,18,47
"99,479","202,182","561,545","828,102","666,301",53,45,26,20,60
"136,689","249,639","438,410","1,159,227","391,206",79,35,42,25,36
"180,479","230,911","430,419","980,927","404,837",52,43,46,23,24
"178,165","350,983","584,410","621,905","621,242",92,43,21,23,27
"159,843","320,098","369,917","751,057","677,920",28,47,33,25,71
"122,850","99,774","535,464","1,005,412","857,986",68,31,17,22,31
"111,866","298,921","263,236","191,393","396,903",77,25,29,20,89
"173,100","391,132","456,434","700,260","113,867",102,57,46,25,37
"192,625","301,193","476,558","839,457","814,463",55,34,32,16,50
"206,659","238,073","406,097","940,425","454,552",83,35,34,28,47
"262,336","393,431","762,737","653,165","923,653",24,33,34,24,52
"184,111","257,291","205,782","817,826","91,857",95,21,39,17,67
"194,284","173,252","464,649","1,054,477","809,865",54,23,40,16,33
"153,014","341,510","679,918","523,375","575,923",64,50,34,17,47
"153,051","252,040","843,912","540,644","457,593",62,45,31,17,75
"188,008","409,205","468,969","1,194,303","684,760",68,37,10,28,75
"119,926","194,491","161,702","800,706","756,665",67,35,43,20,62
"124,708","334,231","510,528","646,841","776,036",62,34,21,29,56
"155,563","218,455","570,562","717,197","856,805",73,46,52,14,59
"114,756","158,296","411,001","1,169,870","620,103",87,39,8,20,41
"201,342","393,021","173,125","481,053","682,241",46,35,45,31,60
"116,732","215,179","531,129","618,765","675,430",59,34,52,27,23
"58,464","238,547","459,439","747,471","266,733",61,25,16,24,57
"155,032","211,230","509,751","939,697","958,620",65,40,16,18,44
"136,945","363,815","277,196","820,565","380,740",82,44,35,28,63
"185,334","114,799","407,976","1,018,679","593,198",54,44,32,23,58
"123,598","218,339","457,554","812,749","491,379",65,19,26,13,58
"228,633","272,367","460,695","729,876","504,548",71,7,36,22,17
"158,332","465,206","184,651","1,098,473","790,760",64,39,37,16,58
"211,235","136,811","483,938","595,814","687,365",71,42,41,14,85
"131,626","271,983","400,930","783,564","354,387",73,33,11,16,25
"178,493","156,986","543,365","1,114,347","573,949",61,35,46,21,45
"242,258","166,805","191,534","688,423","490,415",60,35,38,10,30
"102,811","242,437","541,757","466,058","693,770",70,43,19,13,73
"101,098","233,370","484,221","712,181","750,789",72,41,29,18,50
"200,596","289,394","507,717","777,896","618,308",40,40,44,8,59
"238,309","198,539","368,050","848,996","390,150",82,37,34,33,53
"124,174","65,469","431,034","721,034","570,051",69,38,37,25,71
"205,781","201,166","536,728","941,115","556,732",77,46,35,28,75
"87,077","196,855","502,091","262,353","740,322",64,63,40,16,63
"150,297","239,047","598,845","1,042,813","1,009,844",29,37,21,19,61
"176,534","241,537","545,182","702,206","861,724",46,47,24,16,72
"200,326","326,732","436,791","880,193","169,483",75,36,39,21,45
"114,126","222,451","392,667","894,820","911,851",41,29,50,21,30
"180,032","243,835","541,138","931,228","470,912",83,33,38,24,58
"131,521","277,743","362,231","939,561","417,659",75,35,26,15,63
"108,146","425,585","347,142","1,140,650","714,189",67,38,38,25,56
"90,657","221,103","453,527","913,743","599,903",84,50,37,19,56
"140,087","285,359","167,745","566,697","1,242,710",56,38,44,27,48
"201,046","368,749","664,446","856,482","652,737",58,58,19,26,63
"132,095","129,316","576,402","1,094,981","841,206",91,47,24,12,36
"217,895","321,097","442,947","461,122","1,056,227",59,50,47,21,49
"122,750","152,818","711,319","488,419","712,715",37,29,54,18,63
"187,485","258,696","231,789","644,596","367,514",91,25,41,33,51
"162,378","287,759","201,765","322,103","822,814",48,46,35,6,29
"163,927","212,187","219,902","941,206","368,941",66,45,36,21,43
"105,535","275,209","484,490","963,554","1,036,479",111,66,37,20,76
"143,719","441,656","528,229","328,062","483,722",48,33,20,12,30
"209,149","295,342","330,115","797,756","567,010",47,34,38,14,17
"220,431","96,279","82,590","846,361","579,488",47,55,27,24,33
"184,927","334,330","374,977","1,120,715","428,857",32,36,64,21,43
"217,800","405,417","715,898","773,326","664,452",82,46,44,36,43
"174,531","386,854","339,799","1,104,483","702,212",61,19,17,18,58
"178,262","340,121","509,613","1,095,647","527,048",60,17,28,19,44
"133,090","220,237","259,504","669,906","556,422",64,38,29,15,45
"149,724","291,717","562,103","836,865","548,601",61,26,13,14,87
"174,546","238,127","538,996","686,611","481,780",51,30,53,17,72
"153,958","174,465","634,614","1,011,811","432,684",49,26,41,9,38
"224,801","327,823","428,038","320,185","412,917",58,45,35,24,56
"212,725","309,958","359,502","667,706","912,399",54,35,33,19,68
"128,234","189,278","559,791","636,077","438,233",70,29,24,18,46
"124,074","357,522","392,159","992,830","591,237",61,62,53,19,70
"127,322","215,442","643,255","373,832","917,426",81,40,35,26,16
"176,563","269,249","506,685","911,744","680,034",106,15,18,17,89
"233,863","231,428","574,700","587,967","845,490",104,49,15,8,56
"155,498","256,895","326,802","1,052,393","704,728",82,36,19,21,67
"268,455","96,139","341,433","337,773","822,296",39,43,40,15,45
"178,820","365,670","519,254","404,210","535,294",101,40,39,27,39
"178,918","239,779","197,431","673,273","579,654",92,32,32,44,67
"233,591","320,544","475,471","729,295","605,356",48,27,38,9,46
"66,682","226,596","606,468","975,791","616,767",116,49,48,14,75
"175,723","428,628","289,035","186,156","631,876",56,25,27,12,46
"200,480","127,568","370,504","650,630","594,195",63,27,21,17,37
"116,854","213,957","223,650","213,255","477,711",32,46,28,19,30
"257,913","327,412","538,984","1,007,217","582,106",84,35,33,15,44
"137,406","294,623","742,292","373,129","480,063",66,39,36,13,46
"124,686","320,678","622,275","744,913","732,278",80,57,39,15,25
"103,588","320,534","503,513","797,009","857,711",96,35,37,29,59
"144,992","224,768","312,129","954,054","588,236",140,32,32,28,54
"108,903","280,405","633,641","893,615","110,271",40,51,28,20,50
"194,163","135,175","638,271","487,405","1,001,358",94,45,22,23,49
"125,072","269,121","325,290","1,239,527","480,241",55,32,16,12,35
